,GEOID,NAME,variable,estimate,moe,geoid_int,sf_tag,area,coverage,dac_coverage,pre_screened_coverage
273,14112,ZCTA5 14112,S1901_C01_012,,,14112,0,81592.61314525193,,,
274,10596,ZCTA5 10596,S1901_C01_012,93533.0,23728.0,10596,0,1747611.4916402681,,,
275,14841,ZCTA5 14841,S1901_C01_012,75074.0,57365.0,14841,0,50719846.01719793,0.9999999999999996,,
276,14856,ZCTA5 14856,S1901_C01_012,15089.0,14123.0,14856,0,965283.379326554,0.9999999999999998,0.9999999999999998,
277,14860,ZCTA5 14860,S1901_C01_012,51786.0,6991.0,14860,0,54300742.39483907,1.0,,
278,12008,ZCTA5 12008,S1901_C01_012,94028.0,42543.0,12008,0,2589749.0756643345,,,
279,10940,ZCTA5 10940,S1901_C01_012,61367.0,2913.0,10940,1,170645113.12581322,,,
280,10965,ZCTA5 10965,S1901_C01_012,110650.0,11442.0,10965,1,14145449.815044414,,,
281,11003,ZCTA5 11003,S1901_C01_012,97338.0,7710.0,11003,0,10881038.629391378,,,
282,13679,ZCTA5 13679,S1901_C01_012,52063.0,16856.0,13679,0,174328838.85969278,,,
283,13695,ZCTA5 13695,S1901_C01_012,105139.0,22498.0,13695,0,44667901.10121381,,,
284,13774,ZCTA5 13774,S1901_C01_012,34200.0,2894.0,13774,0,7778582.133501942,1.0,,
285,13778,ZCTA5 13778,S1901_C01_012,58555.0,4358.0,13778,0,251835786.2192204,0.9891850839703455,,
286,12069,ZCTA5 12069,S1901_C01_012,40625.0,21714.0,12069,0,1773190.4125126458,,,
287,13204,ZCTA5 13204,S1901_C01_012,33508.0,3106.0,13204,0,11432464.285697568,,,
288,10039,ZCTA5 10039,S1901_C01_012,39653.0,4128.0,10039,0,1128531.3924932464,,,
289,11225,ZCTA5 11225,S1901_C01_012,55862.0,3686.0,11225,0,2295994.8875484727,,,
290,14627,ZCTA5 14627,S1901_C01_012,,,14627,0,396891.69108767586,,,
291,14707,ZCTA5 14707,S1901_C01_012,62917.0,24587.0,14707,0,5109621.802488902,,,
292,14719,ZCTA5 14719,S1901_C01_012,46771.0,5561.0,14719,0,245412871.9853876,0.5534851581259905,,
293,14722,ZCTA5 14722,S1901_C01_012,134135.0,11178.0,14722,0,867634.9182484134,,,
294,14732,ZCTA5 14732,S1901_C01_012,51429.0,9869.0,14732,0,5828927.408815103,0.9999999999999997,,
295,14742,ZCTA5 14742,S1901_C01_012,100227.0,83757.0,14742,0,567245.0165909242,,,
296,14756,ZCTA5 14756,S1901_C01_012,38650.0,38470.0,14756,0,318783.2727193708,,,
297,13902,ZCTA5 13902,S1901_C01_012,,,13902,0,1832700.8550311008,1.0,,
298,14026,ZCTA5 14026,S1901_C01_012,,,14026,0,1941244.6337330882,1.0,,
299,14039,ZCTA5 14039,S1901_C01_012,57188.0,12606.0,14039,0,4879957.530479394,0.9999999999999998,,
300,14529,ZCTA5 14529,S1901_C01_012,,,14529,0,999607.8532089959,1.0000000000000002,,
301,10502,ZCTA5 10502,S1901_C01_012,163902.0,32666.0,10502,0,5496073.349302925,,,
302,13812,ZCTA5 13812,S1901_C01_012,66696.0,9512.0,13812,0,83883704.48539685,0.9998670835298384,2.7636874507576792e-25,
303,13815,ZCTA5 13815,S1901_C01_012,47874.0,4155.0,13815,0,278898447.7474859,1.0000000000000009,0.008417980418130494,
304,13820,ZCTA5 13820,S1901_C01_012,48875.0,3806.0,13820,0,278527645.0916103,0.9999999999999999,0.015156237269231059,
305,14041,ZCTA5 14041,S1901_C01_012,55313.0,39649.0,14041,0,5994443.368520346,0.9999999999999997,,
306,13469,ZCTA5 13469,S1901_C01_012,81201.0,7410.0,13469,0,10567117.776476253,,,
307,10985,ZCTA5 10985,S1901_C01_012,176143.0,66340.0,10985,1,654413.5632150638,,,
308,11364,ZCTA5 11364,S1901_C01_012,76988.0,3108.0,11364,0,6384641.021841552,,,
309,13157,ZCTA5 13157,S1901_C01_012,46429.0,12351.0,13157,0,1615786.8536145869,,,
310,13362,ZCTA5 13362,S1901_C01_012,,,13362,0,715303.9866793321,1.0,,
311,14850,ZCTA5 14850,S1901_C01_012,53239.0,2720.0,14850,0,327982228.37284887,1.0000000000000007,0.08128372788013781,
312,10278,ZCTA5 10278,S1901_C01_012,,,10278,0,35440.99847141855,,,
313,10154,ZCTA5 10154,S1901_C01_012,,,10154,0,12366.998999083304,,,
314,13646,ZCTA5 13646,S1901_C01_012,41528.0,4354.0,13646,0,303653567.95740235,,,
315,12546,ZCTA5 12546,S1901_C01_012,58500.0,14715.0,12546,0,119259916.43050301,0.0007565227357471826,,
316,12432,ZCTA5 12432,S1901_C01_012,52813.0,43303.0,12432,0,1536592.6720708103,,,
317,11572,ZCTA5 11572,S1901_C01_012,115096.0,9197.0,11572,0,13561396.075664753,,,
318,10311,ZCTA5 10311,S1901_C01_012,,,10311,0,118778.17527668925,,,
319,13319,ZCTA5 13319,S1901_C01_012,44619.0,23293.0,13319,0,2290616.2102961107,,,
320,12420,ZCTA5 12420,S1901_C01_012,110583.0,18095.0,12420,0,10922217.258269431,0.0030440410669976075,,
321,11779,ZCTA5 11779,S1901_C01_012,93777.0,3765.0,11779,0,33341076.27329334,,,
322,12515,ZCTA5 12515,S1901_C01_012,,,12515,0,13016950.532687273,,,
323,13212,ZCTA5 13212,S1901_C01_012,58971.0,3717.0,13212,0,27409815.754664153,,,
324,11547,ZCTA5 11547,S1901_C01_012,81500.0,66695.0,11547,0,1197620.2383578026,,,
325,12933,ZCTA5 12933,S1901_C01_012,,,12933,0,75049.67720316882,1.0,,
326,13024,ZCTA5 13024,S1901_C01_012,,,13024,0,120890.85474884148,1.0000000000000002,0.9999999999993712,
327,12835,ZCTA5 12835,S1901_C01_012,56083.0,4587.0,12835,0,256924829.85237205,,,
328,14206,ZCTA5 14206,S1901_C01_012,37946.0,2743.0,14206,0,12599332.852084104,0.23829322814526185,0.8200931837959943,0.22442118443327178
329,12750,ZCTA5 12750,S1901_C01_012,79712.0,52409.0,12750,0,11530451.784016129,1.0,,
330,13321,ZCTA5 13321,S1901_C01_012,51083.0,8146.0,13321,0,2146680.506881518,,,
331,12504,ZCTA5 12504,S1901_C01_012,151667.0,92364.0,12504,0,5856590.901927492,,,
332,12306,ZCTA5 12306,S1901_C01_012,66687.0,3553.0,12306,0,113099966.88457127,,,
333,10307,ZCTA5 10307,S1901_C01_012,80893.0,7189.0,10307,0,4874410.413468795,,,
334,11765,ZCTA5 11765,S1901_C01_012,237813.0,79289.0,11765,0,7014618.353558577,,,
335,14218,ZCTA5 14218,S1901_C01_012,38634.0,2798.0,14218,0,21451339.54969542,0.1152015429768796,0.5896066995087205,
336,14580,ZCTA5 14580,S1901_C01_012,80596.0,3269.0,14580,0,113617137.97570422,,,
337,14710,ZCTA5 14710,S1901_C01_012,58004.0,4272.0,14710,0,125346393.9442347,,,
338,14858,ZCTA5 14858,S1901_C01_012,54063.0,12033.0,14858,0,94244008.64860958,0.9973309732747315,,
339,12873,ZCTA5 12873,S1901_C01_012,62679.0,14968.0,12873,0,54536061.90036488,0.9144609026566668,,
340,13166,ZCTA5 13166,S1901_C01_012,62774.0,4853.0,13166,0,107562407.22716144,0.5461419854376202,0.12030882939088634,
341,14514,ZCTA5 14514,S1901_C01_012,64112.0,6178.0,14514,0,9727894.78167979,,,
342,14740,ZCTA5 14740,S1901_C01_012,56131.0,5850.0,14740,0,67383641.58698307,0.43077305606540756,,
343,14714,ZCTA5 14714,S1901_C01_012,56250.0,17085.0,14714,0,47202542.13864972,,,
344,10970,ZCTA5 10970,S1901_C01_012,91174.0,17815.0,10970,1,36584979.39570394,,,
345,12604,ZCTA5 12604,S1901_C01_012,,,12604,0,267927.24834407703,,,
346,13214,ZCTA5 13214,S1901_C01_012,75809.0,7652.0,13214,0,9432511.538689349,,,
347,12204,ZCTA5 12204,S1901_C01_012,51923.0,10141.0,12204,0,11356127.042387292,,,
348,12435,ZCTA5 12435,S1901_C01_012,42778.0,30956.0,12435,0,25901420.741532143,0.00017250634259158393,,
349,11747,ZCTA5 11747,S1901_C01_012,122964.0,10519.0,11747,0,34104550.18423306,,,
350,13332,ZCTA5 13332,S1901_C01_012,51458.0,6461.0,13332,0,127577793.67784765,1.0000000000000007,,
351,12950,ZCTA5 12950,S1901_C01_012,66136.0,16796.0,12950,0,122058105.43622716,1.0,,
352,10589,ZCTA5 10589,S1901_C01_012,103239.0,13338.0,10589,0,21991575.274299145,0.9999999999999983,,
353,10583,ZCTA5 10583,S1901_C01_012,201232.0,11510.0,10583,0,32003728.096214004,,,
354,12508,ZCTA5 12508,S1901_C01_012,76599.0,10835.0,12508,0,37852497.19299413,,,
355,11713,ZCTA5 11713,S1901_C01_012,73380.0,7148.0,11713,0,13165779.354465911,,,
356,13790,ZCTA5 13790,S1901_C01_012,45114.0,2733.0,13790,0,75533324.71558942,1.0000000000000002,0.021978711727787526,
357,12108,ZCTA5 12108,S1901_C01_012,70893.0,4730.0,12108,0,384482355.8106387,,,
358,14839,ZCTA5 14839,S1901_C01_012,52083.0,11562.0,14839,0,113856252.95530371,0.999998817025716,,
359,13736,ZCTA5 13736,S1901_C01_012,63309.0,16064.0,13736,0,156971464.3027871,1.0,,
360,11102,ZCTA5 11102,S1901_C01_012,64067.0,3442.0,11102,0,2079899.2675187176,,,
361,13147,ZCTA5 13147,S1901_C01_012,53333.0,10850.0,13147,0,92782379.98792334,1.0000000000000004,,
362,12015,ZCTA5 12015,S1901_C01_012,61607.0,8427.0,12015,0,35989097.179579966,,,
363,14416,ZCTA5 14416,S1901_C01_012,59514.0,10568.0,14416,0,96454777.2449496,,,
364,13407,ZCTA5 13407,S1901_C01_012,51336.0,7127.0,13407,0,141787655.63151103,0.1360965287115163,0.03438610438099492,
365,10452,ZCTA5 10452,S1901_C01_012,28277.0,1455.0,10452,0,2555528.261188701,,,
366,12132,ZCTA5 12132,S1901_C01_012,51767.0,29170.0,12132,0,4802355.90873439,,,
367,11218,ZCTA5 11218,S1901_C01_012,69415.0,2918.0,11218,0,3661029.759991664,,,
368,10025,ZCTA5 10025,S1901_C01_012,85930.0,6789.0,10025,0,1958345.2303201733,,,
369,12063,ZCTA5 12063,S1901_C01_012,77981.0,60667.0,12063,0,3686708.038167829,,,
370,13441,ZCTA5 13441,S1901_C01_012,48333.0,38218.0,13441,0,9262538.986286417,,,
371,14744,ZCTA5 14744,S1901_C01_012,56719.0,13507.0,14744,0,45499742.58603608,,,
372,13832,ZCTA5 13832,S1901_C01_012,48750.0,19691.0,13832,0,71793271.27378434,0.9999999999999993,,
373,10980,ZCTA5 10980,S1901_C01_012,105437.0,5722.0,10980,1,64764005.38113104,,,
374,11351,ZCTA5 11351,S1901_C01_012,,,11351,0,12258.283833646257,,,
375,10984,ZCTA5 10984,S1901_C01_012,129315.0,10184.0,10984,1,4147142.1908710734,,,
376,12184,ZCTA5 12184,S1901_C01_012,74132.0,7985.0,12184,0,101561483.40923887,0.29630371522889165,,
377,11109,ZCTA5 11109,S1901_C01_012,148590.0,32463.0,11109,0,155683.50769114646,,,
378,13145,ZCTA5 13145,S1901_C01_012,53750.0,17048.0,13145,0,43067784.50820352,,,
379,14615,ZCTA5 14615,S1901_C01_012,39995.0,2748.0,14615,0,15085588.366383897,,,
380,13797,ZCTA5 13797,S1901_C01_012,52462.0,7072.0,13797,0,86396015.6024988,0.9999999999999992,,
381,14130,ZCTA5 14130,S1901_C01_012,45500.0,16184.0,14130,0,2822609.332857215,,,
382,14614,ZCTA5 14614,S1901_C01_012,80208.0,34008.0,14614,0,726508.1656756896,,,
383,14750,ZCTA5 14750,S1901_C01_012,55425.0,6887.0,14750,0,28749359.199867662,,,
384,14506,ZCTA5 14506,S1901_C01_012,133167.0,22261.0,14506,0,7466769.670145923,,,
385,10308,ZCTA5 10308,S1901_C01_012,93963.0,6333.0,10308,0,5134528.490646867,,,
386,12929,ZCTA5 12929,S1901_C01_012,50962.0,14018.0,12929,0,3075399.8715198087,1.0000000000000002,,
387,12527,ZCTA5 12527,S1901_C01_012,,,12527,0,398618.8436868264,,,
388,13438,ZCTA5 13438,S1901_C01_012,55761.0,6173.0,13438,0,227595933.75101715,,,
389,13415,ZCTA5 13415,S1901_C01_012,48750.0,41875.0,13415,0,5109759.372902829,1.0000000000000004,,
390,11424,ZCTA5 11424,S1901_C01_012,,,11424,0,102235.11231500069,,,
391,11206,ZCTA5 11206,S1901_C01_012,36404.0,2362.0,11206,0,3680050.554730735,,,
392,14479,ZCTA5 14479,S1901_C01_012,67400.0,28524.0,14479,0,3853073.2167790285,,,
393,14061,ZCTA5 14061,S1901_C01_012,54375.0,21414.0,14061,0,2473979.36538363,,,
394,10545,ZCTA5 10545,S1901_C01_012,,,10545,0,319231.98848816653,,,
395,13751,ZCTA5 13751,S1901_C01_012,,,13751,0,5153358.051303993,1.0000000000000002,,
396,14167,ZCTA5 14167,S1901_C01_012,69276.0,10843.0,14167,0,97430090.38650121,0.6277025740582586,,
397,13603,ZCTA5 13603,S1901_C01_012,45272.0,4924.0,13603,0,14185142.615585387,,,
398,11772,ZCTA5 11772,S1901_C01_012,75856.0,4178.0,11772,0,43091185.722515844,,,
399,11976,ZCTA5 11976,S1901_C01_012,112379.0,44692.0,11976,0,35557444.591693684,,,
400,11933,ZCTA5 11933,S1901_C01_012,64042.0,12893.0,11933,0,72204987.54147354,,,
401,14775,ZCTA5 14775,S1901_C01_012,47548.0,8987.0,14775,0,140230671.8722468,,,
402,11743,ZCTA5 11743,S1901_C01_012,123071.0,6799.0,11743,0,69879323.968184,,,
403,10504,ZCTA5 10504,S1901_C01_012,208275.0,17096.0,10504,0,47302456.40180415,,,
404,13901,ZCTA5 13901,S1901_C01_012,44159.0,2372.0,13901,0,62308894.70084638,0.9999999999999999,0.13396026497647548,0.03622992321355823
405,11793,ZCTA5 11793,S1901_C01_012,130957.0,5913.0,11793,0,25294414.90246515,,,
406,12485,ZCTA5 12485,S1901_C01_012,52216.0,11659.0,12485,0,21946154.939367965,0.003128095105490205,,
407,13323,ZCTA5 13323,S1901_C01_012,66172.0,7409.0,13323,0,98392688.40402423,0.1331529249943448,,
408,10560,ZCTA5 10560,S1901_C01_012,134076.0,18877.0,10560,0,57472719.61696433,0.9988808245350438,,
409,14303,ZCTA5 14303,S1901_C01_012,27148.0,5475.0,14303,0,6275936.217581977,,,
410,13135,ZCTA5 13135,S1901_C01_012,55503.0,4485.0,13135,0,85573106.91453134,,,
411,10805,ZCTA5 10805,S1901_C01_012,71439.0,3502.0,10805,0,4601169.169666733,,,
412,12808,ZCTA5 12808,S1901_C01_012,64792.0,21278.0,12808,0,64397532.304728456,,,
413,14172,ZCTA5 14172,S1901_C01_012,60438.0,14532.0,14172,0,63825346.03272541,,,
414,14767,ZCTA5 14767,S1901_C01_012,49773.0,8423.0,14767,0,138643637.8417545,,,
415,14801,ZCTA5 14801,S1901_C01_012,51393.0,5292.0,14801,0,282086590.2017931,0.9997829715383226,,
416,10924,ZCTA5 10924,S1901_C01_012,101801.0,6027.0,10924,1,99814956.20772949,,,
417,14618,ZCTA5 14618,S1901_C01_012,98254.0,5604.0,14618,0,25152814.15026499,,,
418,10953,ZCTA5 10953,S1901_C01_012,,,10953,1,2836650.9792067185,,,
419,12980,ZCTA5 12980,S1901_C01_012,41944.0,11473.0,12980,0,669694221.6984828,,,
420,13304,ZCTA5 13304,S1901_C01_012,77813.0,10285.0,13304,0,45482567.50614423,,,
421,12839,ZCTA5 12839,S1901_C01_012,47826.0,4072.0,12839,0,84652514.79219657,,,
422,14757,ZCTA5 14757,S1901_C01_012,48162.0,7011.0,14757,0,119664867.76333112,,,
423,13635,ZCTA5 13635,S1901_C01_012,52546.0,5402.0,13635,0,145715206.04309228,,,
424,12903,ZCTA5 12903,S1901_C01_012,63942.0,6211.0,12903,0,1511612.3457793163,0.21057267396839127,0.0054529549917668365,
425,10710,ZCTA5 10710,S1901_C01_012,87760.0,6452.0,10710,0,12518394.726764211,,,
426,10973,ZCTA5 10973,S1901_C01_012,95156.0,21535.0,10973,0,22086061.350933075,,,
427,11216,ZCTA5 11216,S1901_C01_012,61121.0,2860.0,11216,0,2444171.04553945,,,
428,13641,ZCTA5 13641,S1901_C01_012,,,13641,0,819610.1964567495,,,
429,11788,ZCTA5 11788,S1901_C01_012,109036.0,9118.0,11788,0,22242496.0163102,,,
430,14141,ZCTA5 14141,S1901_C01_012,55779.0,5455.0,14141,0,182721673.73735267,0.7296192622052938,,
431,14220,ZCTA5 14220,S1901_C01_012,54369.0,2386.0,14220,0,9997132.15447165,0.03151423249645781,,
432,13160,ZCTA5 13160,S1901_C01_012,64511.0,13833.0,13160,0,55165296.96167879,1.0000000000000002,,
433,14305,ZCTA5 14305,S1901_C01_012,35712.0,3169.0,14305,0,21371949.324343994,,,
434,12518,ZCTA5 12518,S1901_C01_012,77861.0,6149.0,12518,0,25997700.843850695,,,
435,12182,ZCTA5 12182,S1901_C01_012,47021.0,3700.0,12182,0,36997344.375572786,,,
436,12436,ZCTA5 12436,S1901_C01_012,,,12436,0,40048236.41387256,0.0017748607457057776,,
437,10012,ZCTA5 10012,S1901_C01_012,109037.0,7793.0,10012,0,833823.5196526865,,,
438,10577,ZCTA5 10577,S1901_C01_012,202583.0,76424.0,10577,0,17506597.19445743,,,
439,10034,ZCTA5 10034,S1901_C01_012,54716.0,2915.0,10034,0,2849687.4388540834,,,
440,10035,ZCTA5 10035,S1901_C01_012,30081.0,2988.0,10035,0,3654324.2032447387,,,
441,14609,ZCTA5 14609,S1901_C01_012,46117.0,2924.0,14609,0,20879547.37294054,,,
442,12308,ZCTA5 12308,S1901_C01_012,50162.0,6314.0,12308,0,6013203.053664232,,,
443,11727,ZCTA5 11727,S1901_C01_012,82468.0,6193.0,11727,0,23564966.050511993,,,
444,13733,ZCTA5 13733,S1901_C01_012,53428.0,4118.0,13733,0,236380622.7786013,0.9999999999999998,3.4113176562268024e-05,
445,13120,ZCTA5 13120,S1901_C01_012,56000.0,11999.0,13120,0,44440218.76177449,,,
446,12571,ZCTA5 12571,S1901_C01_012,78641.0,5864.0,12571,0,151488063.34519985,,,
447,12058,ZCTA5 12058,S1901_C01_012,65875.0,16511.0,12058,0,50467111.63677038,,,
448,14487,ZCTA5 14487,S1901_C01_012,72000.0,14806.0,14487,0,86426099.35950394,,,
449,12066,ZCTA5 12066,S1901_C01_012,64896.0,9320.0,12066,0,89601370.54990968,,,
450,14031,ZCTA5 14031,S1901_C01_012,82727.0,18207.0,14031,0,48918017.22766472,0.9399537784139376,,
451,10457,ZCTA5 10457,S1901_C01_012,27420.0,1711.0,10457,0,2749249.7412103885,,,
452,12542,ZCTA5 12542,S1901_C01_012,73302.0,8227.0,12542,0,37643864.35885733,,,
453,12424,ZCTA5 12424,S1901_C01_012,72625.0,35173.0,12424,0,46313692.486515656,0.9918529865192452,,
454,13860,ZCTA5 13860,S1901_C01_012,,,13860,0,2371281.72870221,1.0,,
455,12491,ZCTA5 12491,S1901_C01_012,70345.0,21213.0,12491,0,23954281.799233764,,,
456,13408,ZCTA5 13408,S1901_C01_012,53932.0,7712.0,13408,0,97619280.74745886,0.8221856648707003,0.3483178402835313,
457,12138,ZCTA5 12138,S1901_C01_012,57972.0,6157.0,12138,0,208685742.10333222,0.7432182886670442,,
458,10986,ZCTA5 10986,S1901_C01_012,150625.0,43470.0,10986,1,28322370.509615887,,,
459,14092,ZCTA5 14092,S1901_C01_012,65072.0,4917.0,14092,0,51021546.52031127,,,
460,14207,ZCTA5 14207,S1901_C01_012,27633.0,3014.0,14207,0,10172696.885139069,,,
461,13864,ZCTA5 13864,S1901_C01_012,40347.0,8273.0,13864,0,69115854.77332233,1.0000000000000007,,
462,12779,ZCTA5 12779,S1901_C01_012,32077.0,14335.0,12779,0,23290345.912787814,1.0000000000000004,0.9720787763230541,
463,14626,ZCTA5 14626,S1901_C01_012,62550.0,3219.0,14626,0,35389618.80822886,,,
464,12501,ZCTA5 12501,S1901_C01_012,65278.0,13631.0,12501,0,79979668.712043,0.7655858312703083,0.7668425993252439,
465,12944,ZCTA5 12944,S1901_C01_012,51176.0,7460.0,12944,0,237997829.5051799,1.0000000000000004,0.15091884205937847,
466,14879,ZCTA5 14879,S1901_C01_012,52656.0,9881.0,14879,0,112387424.1434968,1.0000000000000009,0.5109928426321381,
467,11354,ZCTA5 11354,S1901_C01_012,42500.0,3607.0,11354,0,5689726.784189971,,,
468,12939,ZCTA5 12939,S1901_C01_012,58438.0,8575.0,12939,0,10725399.440937689,,,
469,10306,ZCTA5 10306,S1901_C01_012,79569.0,3518.0,10306,0,19584709.319340218,,,
470,13795,ZCTA5 13795,S1901_C01_012,56008.0,12381.0,13795,0,53524059.09533837,0.9999561741895182,0.8618375957603689,
471,12847,ZCTA5 12847,S1901_C01_012,59375.0,13782.0,12847,0,1236953963.3537638,0.8413204435728617,,
472,11746,ZCTA5 11746,S1901_C01_012,111002.0,4288.0,11746,0,61820794.133533135,,,
473,11030,ZCTA5 11030,S1901_C01_012,187159.0,15627.0,11030,0,17655318.916904416,,,
474,11368,ZCTA5 11368,S1901_C01_012,50797.0,2489.0,11368,0,6916719.749140547,,,
475,10952,ZCTA5 10952,S1901_C01_012,56594.0,5797.0,10952,1,23698155.464969542,,,
476,11542,ZCTA5 11542,S1901_C01_012,78339.0,7341.0,11542,0,17937704.107364938,,,
477,10017,ZCTA5 10017,S1901_C01_012,127506.0,13029.0,10017,0,846081.4736788267,,,
478,14806,ZCTA5 14806,S1901_C01_012,53523.0,6121.0,14806,0,178188096.36101693,0.36004446876131413,,
479,10550,ZCTA5 10550,S1901_C01_012,47955.0,2877.0,10550,0,5155940.303301197,,,
480,13111,ZCTA5 13111,S1901_C01_012,40924.0,10599.0,13111,0,68996980.64954212,,,
481,14543,ZCTA5 14543,S1901_C01_012,90057.0,9944.0,14543,0,66001511.20438126,,,
482,12155,ZCTA5 12155,S1901_C01_012,50288.0,11597.0,12155,0,147551241.90110427,0.45109964226002613,,
483,10541,ZCTA5 10541,S1901_C01_012,107258.0,10490.0,10541,0,68706725.11707067,1.0000000000000002,,
484,12176,ZCTA5 12176,S1901_C01_012,75288.0,40936.0,12176,0,8873473.989534715,,,
485,13118,ZCTA5 13118,S1901_C01_012,55762.0,3308.0,13118,0,265406246.39554068,0.7704870981388906,,
486,12406,ZCTA5 12406,S1901_C01_012,40880.0,25911.0,12406,0,112104722.26362503,0.9959681077845077,,
487,13484,ZCTA5 13484,S1901_C01_012,98703.0,1067.0,13484,0,6605018.714231017,0.9999999999999997,,
488,10594,ZCTA5 10594,S1901_C01_012,147115.0,31291.0,10594,0,6480753.080530397,,,
489,12521,ZCTA5 12521,S1901_C01_012,85250.0,29567.0,12521,0,85694230.55310641,0.7173377972235208,,
490,12886,ZCTA5 12886,S1901_C01_012,57266.0,49777.0,12886,0,37486043.034652874,,,
491,11963,ZCTA5 11963,S1901_C01_012,88686.0,8878.0,11963,0,41282150.50505507,,,
492,11433,ZCTA5 11433,S1901_C01_012,51521.0,3009.0,11433,0,4044823.0891781747,,,
493,14845,ZCTA5 14845,S1901_C01_012,64468.0,5471.0,14845,0,207456792.40707356,0.9999999999999996,0.038163998822378295,
494,14878,ZCTA5 14878,S1901_C01_012,77083.0,14295.0,14878,0,41428314.56311773,1.0000000000000007,0.25811159079870827,
495,13456,ZCTA5 13456,S1901_C01_012,69528.0,9170.0,13456,0,72540263.98219413,0.000465448907148416,,
496,11756,ZCTA5 11756,S1901_C01_012,120805.0,4728.0,11756,0,14358363.749202533,,,
497,12147,ZCTA5 12147,S1901_C01_012,67500.0,29959.0,12147,0,51329527.079064585,,,
498,12190,ZCTA5 12190,S1901_C01_012,57778.0,20363.0,12190,0,461099347.23071116,,,
499,14726,ZCTA5 14726,S1901_C01_012,35417.0,8949.0,14726,0,105159011.85873395,1.0,,
500,11798,ZCTA5 11798,S1901_C01_012,79771.0,11283.0,11798,0,12255829.300221251,,,
501,13760,ZCTA5 13760,S1901_C01_012,56959.0,2230.0,13760,0,128331197.81992863,0.9825036834219768,0.066790661184325,
502,14817,ZCTA5 14817,S1901_C01_012,55227.0,21573.0,14817,0,104432406.61770442,1.0000000000000007,,
503,13308,ZCTA5 13308,S1901_C01_012,61667.0,12058.0,13308,0,101655111.24850045,,,
504,14779,ZCTA5 14779,S1901_C01_012,34777.0,2360.0,14779,0,294532904.6199525,,,
505,13028,ZCTA5 13028,S1901_C01_012,49700.0,19785.0,13028,0,49094542.61314451,,,
506,12197,ZCTA5 12197,S1901_C01_012,46964.0,5522.0,12197,0,174221911.44302574,0.14775297540119162,,
507,12502,ZCTA5 12502,S1901_C01_012,78098.0,9463.0,12502,0,86124318.34225449,0.2740518004471751,,
508,10119,ZCTA5 10119,S1901_C01_012,,,10119,0,42574.275372660166,,,
509,10036,ZCTA5 10036,S1901_C01_012,91936.0,9841.0,10036,0,1107747.2113698095,,,
510,14620,ZCTA5 14620,S1901_C01_012,44167.0,4524.0,14620,0,11835305.575489039,,,
511,14812,ZCTA5 14812,S1901_C01_012,61643.0,7598.0,14812,0,200730431.80762944,1.0000000000000009,,
512,11577,ZCTA5 11577,S1901_C01_012,139896.0,10545.0,11577,0,7869441.246110741,,,
513,12759,ZCTA5 12759,S1901_C01_012,25781.0,7300.0,12759,0,16533364.73646222,1.0000000000000002,0.9749660780436764,
514,11514,ZCTA5 11514,S1901_C01_012,89074.0,13519.0,11514,0,2319286.1913627554,,,
515,14072,ZCTA5 14072,S1901_C01_012,80569.0,6563.0,14072,0,73240498.46261553,,,
516,13473,ZCTA5 13473,S1901_C01_012,60313.0,14977.0,13473,0,119768057.98500898,,,
517,13141,ZCTA5 13141,S1901_C01_012,62768.0,19297.0,13141,0,34037723.77104535,0.2897920538216061,,
518,12434,ZCTA5 12434,S1901_C01_012,35114.0,10577.0,12434,0,36629454.60731236,0.9999999999999996,,
519,12453,ZCTA5 12453,S1901_C01_012,36923.0,25225.0,12453,0,1275298.068349885,,,
520,13123,ZCTA5 13123,S1901_C01_012,58431.0,4382.0,13123,0,6104062.912967826,,,
521,12498,ZCTA5 12498,S1901_C01_012,72768.0,9569.0,12498,0,56394535.939571716,,,
522,14066,ZCTA5 14066,S1901_C01_012,56850.0,4969.0,14066,0,104901396.97270636,0.36883507890068473,,
523,12175,ZCTA5 12175,S1901_C01_012,57188.0,9025.0,12175,0,57449378.94472436,0.04117745690614521,,
524,13680,ZCTA5 13680,S1901_C01_012,42750.0,14250.0,13680,0,91670528.38269155,,,
525,12719,ZCTA5 12719,S1901_C01_012,63750.0,15972.0,12719,0,45840296.58428593,0.7543210659053178,,
526,12771,ZCTA5 12771,S1901_C01_012,51829.0,5586.0,12771,1,91463655.78520769,,,
527,10801,ZCTA5 10801,S1901_C01_012,64769.0,3870.0,10801,0,8889417.613969406,,,
528,12422,ZCTA5 12422,S1901_C01_012,130313.0,121255.0,12422,0,26345672.255592797,5.326562787119249e-06,,
529,14720,ZCTA5 14720,S1901_C01_012,30521.0,11458.0,14720,0,642725.2622489195,,,
530,14870,ZCTA5 14870,S1901_C01_012,63065.0,6181.0,14870,0,159913771.05732134,0.9999999999999988,,
531,14513,ZCTA5 14513,S1901_C01_012,45446.0,4573.0,14513,0,121947832.00215045,0.9999999999999992,0.18248373767635906,
532,13652,ZCTA5 13652,S1901_C01_012,45417.0,7726.0,13652,0,173963755.59806752,,,
533,13483,ZCTA5 13483,S1901_C01_012,80000.0,4694.0,13483,0,18082040.81746488,,,
534,12856,ZCTA5 12856,S1901_C01_012,50952.0,1043.0,12856,0,167154532.55116683,,,
535,14510,ZCTA5 14510,S1901_C01_012,48272.0,4310.0,14510,0,181054356.53721765,0.345291997784039,0.029257445051974258,
