"","GEOID","NAME","variable","estimate","moe","geoid_int","sf_tag","area","intersection_area","coverage","pre_screened","dac","Utility"
"149","12040","ZCTA5 12040","S1901_C01_012",40833,12031,12040,FALSE,3387475.25265481,3387475.25265542,1.00000000000018,FALSE,FALSE,"ORU"
"150","13843","ZCTA5 13843","S1901_C01_012",51207,7253,13843,FALSE,140808151.248528,140808151.24869,1.00000000000115,FALSE,FALSE,"ORU"
"151","12174","ZCTA5 12174","S1901_C01_012",86000,53396,12174,FALSE,2989830.92301709,2989830.92311867,1.00000000003398,FALSE,FALSE,"ORU"
"152","14774","ZCTA5 14774","S1901_C01_012",65417,48613,14774,FALSE,449893.968352141,449893.968352127,0.99999999999997,FALSE,FALSE,"ORU"
"153","14808","ZCTA5 14808","S1901_C01_012",52386,14147,14808,FALSE,8742812.99572927,8742812.99572902,0.999999999999972,FALSE,FALSE,"ORU"
"154","14810","ZCTA5 14810","S1901_C01_012",41079,3434,14810,FALSE,313383754.347311,305941071.539698,0.976250578709435,FALSE,TRUE,"ORU"
"155","14827","ZCTA5 14827","S1901_C01_012",65429,15918,14827,FALSE,234098.625089503,234098.62508984,1.00000000000144,FALSE,FALSE,"ORU"
"156","14112","ZCTA5 14112","S1901_C01_012",NA,NA,14112,FALSE,81592.6131452519,81592.6131452519,1,FALSE,FALSE,"ORU"
"157","14841","ZCTA5 14841","S1901_C01_012",75074,57365,14841,FALSE,50719846.0171979,50719846.0171518,0.999999999999091,FALSE,FALSE,"ORU"
"158","14856","ZCTA5 14856","S1901_C01_012",15089,14123,14856,FALSE,965283.379326554,965283.379326558,1,FALSE,TRUE,"ORU"
"159","14860","ZCTA5 14860","S1901_C01_012",51786,6991,14860,FALSE,54300742.3948391,54300742.3948991,1.00000000000111,FALSE,FALSE,"ORU"
"160","12008","ZCTA5 12008","S1901_C01_012",94028,42543,12008,FALSE,2589749.07566433,2589749.07566733,1.00000000000116,FALSE,TRUE,"ORU"
"161","10940","ZCTA5 10940","S1901_C01_012",61367,2913,10940,TRUE,170645113.125813,170645113.126222,1.0000000000024,FALSE,TRUE,"ORU"
"162","10965","ZCTA5 10965","S1901_C01_012",110650,11442,10965,TRUE,14145449.8150444,14113047.5311463,0.997709349344009,FALSE,FALSE,"ORU"
"163","13679","ZCTA5 13679","S1901_C01_012",52063,16856,13679,FALSE,174328838.859693,171046322.610665,0.981170549459863,FALSE,TRUE,"ORU"
"164","13695","ZCTA5 13695","S1901_C01_012",105139,22498,13695,FALSE,44667901.1012138,44667901.1011755,0.999999999999141,FALSE,FALSE,"ORU"
"165","13774","ZCTA5 13774","S1901_C01_012",34200,2894,13774,FALSE,7778582.13350194,7778582.13349039,0.999999999998515,FALSE,FALSE,"ORU"
"166","13778","ZCTA5 13778","S1901_C01_012",58555,4358,13778,FALSE,251835786.21922,249111591.75353,0.989182655465339,FALSE,FALSE,"ORU"
"167","12069","ZCTA5 12069","S1901_C01_012",40625,21714,12069,FALSE,1773190.41251265,1773190.41251045,0.999999999998763,FALSE,TRUE,"ORU"
"168","13204","ZCTA5 13204","S1901_C01_012",33508,3106,13204,FALSE,11432464.2856976,10983061.3525102,0.960690633099145,TRUE,TRUE,"ORU"
"169","14627","ZCTA5 14627","S1901_C01_012",NA,NA,14627,FALSE,396891.691087676,396891.69108688,0.999999999997994,FALSE,TRUE,"ORU"
"170","14707","ZCTA5 14707","S1901_C01_012",62917,24587,14707,FALSE,5109621.8024889,5109621.86408846,1.0000000120556,FALSE,FALSE,"ORU"
"171","14719","ZCTA5 14719","S1901_C01_012",46771,5561,14719,FALSE,245412871.985388,245412871.801843,0.9999999992521,FALSE,FALSE,"ORU"
"172","14722","ZCTA5 14722","S1901_C01_012",134135,11178,14722,FALSE,867634.918248413,867634.918247677,0.999999999999151,FALSE,FALSE,"ORU"
"173","14732","ZCTA5 14732","S1901_C01_012",51429,9869,14732,FALSE,5828927.4088151,5828927.40879103,0.99999999999587,FALSE,FALSE,"ORU"
"174","14742","ZCTA5 14742","S1901_C01_012",100227,83757,14742,FALSE,567245.016590924,567245.016590614,0.999999999999454,FALSE,FALSE,"ORU"
"175","14756","ZCTA5 14756","S1901_C01_012",38650,38470,14756,FALSE,318783.272719371,318783.272719076,0.999999999999077,FALSE,FALSE,"ORU"
"176","13902","ZCTA5 13902","S1901_C01_012",NA,NA,13902,FALSE,1832700.8550311,1832700.85502977,0.999999999999275,FALSE,FALSE,"ORU"
"177","14026","ZCTA5 14026","S1901_C01_012",NA,NA,14026,FALSE,1941244.63373309,1941244.63373302,0.999999999999965,FALSE,FALSE,"ORU"
"178","14039","ZCTA5 14039","S1901_C01_012",57188,12606,14039,FALSE,4879957.53047939,4879957.53046631,0.999999999997319,FALSE,FALSE,"ORU"
"179","14529","ZCTA5 14529","S1901_C01_012",NA,NA,14529,FALSE,999607.853208996,999607.853208143,0.999999999999147,FALSE,FALSE,"ORU"
"180","13812","ZCTA5 13812","S1901_C01_012",66696,9512,13812,FALSE,83883704.4853968,83872793.7190787,0.999869929846505,FALSE,TRUE,"ORU"
"181","13815","ZCTA5 13815","S1901_C01_012",47874,4155,13815,FALSE,278898447.747486,278898447.747544,1.00000000000021,FALSE,TRUE,"ORU"
"182","13820","ZCTA5 13820","S1901_C01_012",48875,3806,13820,FALSE,278527645.09161,278527645.093717,1.00000000000756,FALSE,TRUE,"ORU"
"183","14041","ZCTA5 14041","S1901_C01_012",55313,39649,14041,FALSE,5994443.36852035,5994443.3685203,0.999999999999992,FALSE,FALSE,"ORU"
"184","13469","ZCTA5 13469","S1901_C01_012",81201,7410,13469,FALSE,10567117.7764763,10567117.7764692,0.999999999999328,FALSE,FALSE,"ORU"
"185","10985","ZCTA5 10985","S1901_C01_012",176143,66340,10985,TRUE,654413.563215064,654413.563215111,1.00000000000007,FALSE,FALSE,"ORU"
"186","13157","ZCTA5 13157","S1901_C01_012",46429,12351,13157,FALSE,1615786.85361459,1615786.85361441,0.999999999999889,FALSE,FALSE,"ORU"
"187","13362","ZCTA5 13362","S1901_C01_012",NA,NA,13362,FALSE,715303.986679332,715303.986679519,1.00000000000026,FALSE,FALSE,"ORU"
"188","14850","ZCTA5 14850","S1901_C01_012",53239,2720,14850,FALSE,327982228.372849,327982228.372745,0.999999999999683,FALSE,TRUE,"ORU"
"189","13646","ZCTA5 13646","S1901_C01_012",41528,4354,13646,FALSE,303653567.957402,303653567.957512,1.00000000000036,FALSE,TRUE,"ORU"
"190","12546","ZCTA5 12546","S1901_C01_012",58500,14715,12546,FALSE,119259916.430503,118926990.844548,0.997208403326786,FALSE,TRUE,"ORU"
"191","12432","ZCTA5 12432","S1901_C01_012",52813,43303,12432,FALSE,1536592.67207081,1536592.6720747,1.00000000000253,FALSE,TRUE,"ORU"
"192","13319","ZCTA5 13319","S1901_C01_012",44619,23293,13319,FALSE,2290616.21029611,2290616.21029496,0.999999999999498,FALSE,FALSE,"ORU"
"193","12420","ZCTA5 12420","S1901_C01_012",110583,18095,12420,FALSE,10922217.2582694,10922217.2147585,0.999999996016294,FALSE,TRUE,"ORU"
"194","12515","ZCTA5 12515","S1901_C01_012",NA,NA,12515,FALSE,13016950.5326873,13016950.5327371,1.00000000000383,FALSE,TRUE,"ORU"
"195","13212","ZCTA5 13212","S1901_C01_012",58971,3717,13212,FALSE,27409815.7546642,27409815.7546423,0.999999999999204,FALSE,TRUE,"ORU"
"196","12933","ZCTA5 12933","S1901_C01_012",NA,NA,12933,FALSE,75049.6772031688,75049.6772026218,0.999999999992711,FALSE,FALSE,"ORU"
"197","13024","ZCTA5 13024","S1901_C01_012",NA,NA,13024,FALSE,120890.854748841,120890.854748841,1,FALSE,TRUE,"ORU"
"198","12835","ZCTA5 12835","S1901_C01_012",56083,4587,12835,FALSE,256924829.852372,256924829.852374,1.00000000000001,FALSE,FALSE,"ORU"
"199","14206","ZCTA5 14206","S1901_C01_012",37946,2743,14206,FALSE,12599332.8520841,12599332.938966,1.00000000689575,TRUE,TRUE,"ORU"
"200","12750","ZCTA5 12750","S1901_C01_012",79712,52409,12750,FALSE,11530451.7840161,11530451.7840293,1.00000000000115,FALSE,FALSE,"ORU"
"201","13321","ZCTA5 13321","S1901_C01_012",51083,8146,13321,FALSE,2146680.50688152,2146680.50688175,1.00000000000011,FALSE,FALSE,"ORU"
"202","12504","ZCTA5 12504","S1901_C01_012",151667,92364,12504,FALSE,5856590.90192749,5856590.90193558,1.00000000000138,FALSE,TRUE,"ORU"
"203","12306","ZCTA5 12306","S1901_C01_012",66687,3553,12306,FALSE,113099966.884571,113099966.884744,1.00000000000153,FALSE,TRUE,"ORU"
"204","14218","ZCTA5 14218","S1901_C01_012",38634,2798,14218,FALSE,21451339.5496954,20036719.6833035,0.934054474168631,FALSE,TRUE,"ORU"
"205","14580","ZCTA5 14580","S1901_C01_012",80596,3269,14580,FALSE,113617137.975704,112909941.551584,0.993775618390678,FALSE,FALSE,"ORU"
