ZIP,Utility,zip_flag,pre_screen_flag,dac_flag
11235,NGRID,FALSE,FALSE,FALSE
10459,NGRID,FALSE,FALSE,FALSE
11425,NGRID,FALSE,FALSE,FALSE
10170,NGRID,FALSE,FALSE,FALSE
10032,NGRID,FALSE,FALSE,FALSE
13368,NGRID,TRUE,FALSE,FALSE
10152,NGRID,FALSE,FALSE,FALSE
11575,NGRID,FALSE,FALSE,FALSE
11005,NGRID,FALSE,FALSE,FALSE
14727,NGRID,TRUE,FALSE,TRUE
11429,NGRID,FALSE,FALSE,FALSE
11223,NGRID,FALSE,FALSE,FALSE
10020,NGRID,FALSE,FALSE,FALSE
11103,NGRID,FALSE,FALSE,FALSE
11412,NGRID,FALSE,FALSE,FALSE
13210,NGRID,TRUE,TRUE,TRUE
12997,NGRID,FALSE,FALSE,FALSE
10976,NGRID,FALSE,FALSE,FALSE
13675,NGRID,TRUE,FALSE,FALSE
10018,NGRID,FALSE,FALSE,FALSE
11554,NGRID,FALSE,FALSE,FALSE
10153,NGRID,FALSE,FALSE,FALSE
12983,NGRID,TRUE,FALSE,FALSE
10030,NGRID,FALSE,FALSE,FALSE
10044,NGRID,FALSE,FALSE,FALSE
11752,NGRID,FALSE,FALSE,FALSE
14475,NGRID,TRUE,FALSE,FALSE
13367,NGRID,TRUE,FALSE,FALSE
14619,NGRID,FALSE,FALSE,FALSE
12089,NGRID,TRUE,FALSE,FALSE
10165,NGRID,FALSE,FALSE,FALSE
10128,NGRID,FALSE,FALSE,FALSE
11702,NGRID,FALSE,FALSE,FALSE
10271,NGRID,FALSE,FALSE,FALSE
12585,NGRID,FALSE,FALSE,FALSE
11507,NGRID,FALSE,FALSE,FALSE
10111,NGRID,FALSE,FALSE,FALSE
10505,NGRID,FALSE,FALSE,FALSE
13845,NGRID,FALSE,FALSE,FALSE
10993,NGRID,FALSE,FALSE,FALSE
11416,NGRID,FALSE,FALSE,FALSE
11219,NGRID,FALSE,FALSE,FALSE
14169,NGRID,FALSE,FALSE,FALSE
10553,NGRID,FALSE,FALSE,FALSE
13640,NGRID,TRUE,FALSE,FALSE
10029,NGRID,FALSE,FALSE,FALSE
10280,NGRID,FALSE,FALSE,FALSE
10112,NGRID,FALSE,FALSE,FALSE
14527,NGRID,FALSE,FALSE,FALSE
14537,NGRID,FALSE,FALSE,FALSE
14542,NGRID,FALSE,FALSE,FALSE
14586,NGRID,TRUE,FALSE,FALSE
14592,NGRID,TRUE,FALSE,FALSE
12866,NGRID,TRUE,FALSE,FALSE
11709,NGRID,FALSE,FALSE,FALSE
11721,NGRID,FALSE,FALSE,FALSE
11220,NGRID,FALSE,FALSE,FALSE
12885,NGRID,TRUE,FALSE,FALSE
12887,NGRID,TRUE,FALSE,FALSE
12911,NGRID,FALSE,FALSE,FALSE
11509,NGRID,FALSE,FALSE,FALSE
11549,NGRID,FALSE,FALSE,FALSE
11556,NGRID,FALSE,FALSE,FALSE
11561,NGRID,FALSE,FALSE,FALSE
14201,NGRID,TRUE,TRUE,TRUE
10979,NGRID,FALSE,FALSE,FALSE
11565,NGRID,FALSE,FALSE,FALSE
11569,NGRID,FALSE,FALSE,FALSE
12767,NGRID,FALSE,FALSE,FALSE
12776,NGRID,FALSE,FALSE,FALSE
12789,NGRID,FALSE,FALSE,FALSE
12206,NGRID,TRUE,TRUE,TRUE
10013,NGRID,FALSE,FALSE,FALSE
10075,NGRID,FALSE,FALSE,FALSE
10199,NGRID,FALSE,FALSE,FALSE
13601,NGRID,TRUE,FALSE,FALSE
13605,NGRID,TRUE,FALSE,FALSE
12177,NGRID,TRUE,FALSE,TRUE
10037,NGRID,FALSE,FALSE,FALSE
10115,NGRID,FALSE,FALSE,FALSE
12085,NGRID,TRUE,FALSE,FALSE
10279,NGRID,FALSE,FALSE,FALSE
11751,NGRID,FALSE,FALSE,FALSE
11767,NGRID,FALSE,FALSE,FALSE
14302,NGRID,TRUE,TRUE,TRUE
14424,NGRID,FALSE,FALSE,FALSE
14437,NGRID,TRUE,FALSE,FALSE
14441,NGRID,FALSE,FALSE,FALSE
13116,NGRID,TRUE,FALSE,FALSE
10471,NGRID,FALSE,FALSE,FALSE
11204,NGRID,FALSE,FALSE,FALSE
11239,NGRID,FALSE,FALSE,FALSE
11233,NGRID,FALSE,FALSE,FALSE
12490,NGRID,FALSE,FALSE,FALSE
13672,NGRID,TRUE,FALSE,FALSE
14068,NGRID,TRUE,FALSE,FALSE
14102,NGRID,FALSE,FALSE,FALSE
11778,NGRID,FALSE,FALSE,FALSE
11789,NGRID,FALSE,FALSE,FALSE
11794,NGRID,FALSE,FALSE,FALSE
11796,NGRID,FALSE,FALSE,FALSE
11934,NGRID,FALSE,FALSE,FALSE
11948,NGRID,FALSE,FALSE,FALSE
11955,NGRID,FALSE,FALSE,FALSE
14125,NGRID,TRUE,FALSE,TRUE
14135,NGRID,TRUE,FALSE,FALSE
14168,NGRID,FALSE,FALSE,FALSE
14204,NGRID,TRUE,TRUE,TRUE
14216,NGRID,TRUE,FALSE,TRUE
12414,NGRID,FALSE,FALSE,FALSE
12416,NGRID,FALSE,FALSE,FALSE
12438,NGRID,FALSE,FALSE,FALSE
10601,NGRID,FALSE,FALSE,FALSE
11421,NGRID,FALSE,FALSE,FALSE
12814,NGRID,TRUE,FALSE,FALSE
12827,NGRID,TRUE,FALSE,FALSE
12832,NGRID,TRUE,FALSE,FALSE
12448,NGRID,FALSE,FALSE,FALSE
14881,NGRID,FALSE,FALSE,FALSE
14901,NGRID,FALSE,FALSE,FALSE
13126,NGRID,TRUE,FALSE,TRUE
13607,NGRID,TRUE,FALSE,FALSE
13619,NGRID,TRUE,FALSE,FALSE
13623,NGRID,TRUE,FALSE,TRUE
13624,NGRID,TRUE,FALSE,FALSE
13643,NGRID,TRUE,FALSE,FALSE
13647,NGRID,TRUE,FALSE,FALSE
12574,NGRID,FALSE,FALSE,FALSE
11693,NGRID,FALSE,FALSE,FALSE
13045,NGRID,TRUE,FALSE,FALSE
13051,NGRID,TRUE,FALSE,FALSE
13062,NGRID,FALSE,FALSE,FALSE
13076,NGRID,TRUE,FALSE,FALSE
12742,NGRID,FALSE,FALSE,FALSE
12751,NGRID,FALSE,FALSE,FALSE
13420,NGRID,TRUE,FALSE,FALSE
13421,NGRID,TRUE,FALSE,TRUE
13435,NGRID,TRUE,FALSE,FALSE
13471,NGRID,TRUE,FALSE,FALSE
13087,NGRID,TRUE,FALSE,FALSE
13113,NGRID,FALSE,FALSE,FALSE
13117,NGRID,FALSE,FALSE,FALSE
12937,NGRID,TRUE,FALSE,TRUE
12970,NGRID,TRUE,FALSE,FALSE
12975,NGRID,FALSE,FALSE,FALSE
12978,NGRID,FALSE,FALSE,FALSE
12986,NGRID,TRUE,FALSE,FALSE
13020,NGRID,TRUE,FALSE,FALSE
13021,NGRID,FALSE,FALSE,FALSE
11020,NGRID,FALSE,FALSE,FALSE
13784,NGRID,FALSE,FALSE,FALSE
12455,NGRID,FALSE,FALSE,FALSE
12466,NGRID,FALSE,FALSE,FALSE
12530,NGRID,TRUE,FALSE,FALSE
12534,NGRID,TRUE,FALSE,TRUE
12547,NGRID,FALSE,FALSE,FALSE
12722,NGRID,FALSE,FALSE,FALSE
13333,NGRID,FALSE,FALSE,FALSE
13338,NGRID,TRUE,FALSE,FALSE
13134,NGRID,FALSE,FALSE,FALSE
13163,NGRID,TRUE,FALSE,FALSE
13205,NGRID,TRUE,TRUE,TRUE
13211,NGRID,TRUE,FALSE,TRUE
13290,NGRID,TRUE,FALSE,TRUE
13309,NGRID,TRUE,FALSE,FALSE
13341,NGRID,TRUE,FALSE,FALSE
13365,NGRID,TRUE,FALSE,FALSE
13410,NGRID,TRUE,FALSE,TRUE
13662,NGRID,TRUE,FALSE,TRUE
10009,NGRID,FALSE,FALSE,FALSE
10522,NGRID,FALSE,FALSE,FALSE
10177,NGRID,FALSE,FALSE,FALSE
14585,NGRID,TRUE,FALSE,FALSE
14070,NGRID,TRUE,FALSE,TRUE
10454,NGRID,FALSE,FALSE,FALSE
12024,NGRID,FALSE,FALSE,FALSE
12816,NGRID,TRUE,FALSE,FALSE
14721,NGRID,FALSE,FALSE,FALSE
10173,NGRID,FALSE,FALSE,FALSE
10023,NGRID,FALSE,FALSE,FALSE
11973,NGRID,FALSE,FALSE,FALSE
10006,NGRID,FALSE,FALSE,FALSE
12884,NGRID,TRUE,FALSE,FALSE
12007,NGRID,FALSE,FALSE,FALSE
13069,NGRID,TRUE,FALSE,TRUE
10010,NGRID,FALSE,FALSE,FALSE
10964,NGRID,FALSE,FALSE,FALSE
12901,NGRID,FALSE,FALSE,FALSE
10310,NGRID,FALSE,FALSE,FALSE
12130,NGRID,TRUE,FALSE,FALSE
12150,NGRID,TRUE,FALSE,FALSE
12161,NGRID,TRUE,FALSE,FALSE
12987,NGRID,FALSE,FALSE,FALSE
12401,NGRID,FALSE,FALSE,FALSE
12512,NGRID,FALSE,FALSE,FALSE
12752,NGRID,FALSE,FALSE,FALSE
10548,NGRID,FALSE,FALSE,FALSE
13642,NGRID,TRUE,FALSE,FALSE
11221,NGRID,FALSE,FALSE,FALSE
10517,NGRID,FALSE,FALSE,FALSE
12946,NGRID,TRUE,FALSE,FALSE
10455,NGRID,FALSE,FALSE,FALSE
10546,NGRID,FALSE,FALSE,FALSE
11718,NGRID,FALSE,FALSE,FALSE
11358,NGRID,FALSE,FALSE,FALSE
10473,NGRID,FALSE,FALSE,FALSE
10537,NGRID,FALSE,FALSE,FALSE
10552,NGRID,FALSE,FALSE,FALSE
12122,NGRID,TRUE,FALSE,FALSE
10028,NGRID,FALSE,FALSE,FALSE
12029,NGRID,FALSE,FALSE,FALSE
12040,NGRID,FALSE,FALSE,FALSE
11217,NGRID,FALSE,FALSE,FALSE
11230,NGRID,FALSE,FALSE,FALSE
11363,NGRID,FALSE,FALSE,FALSE
11369,NGRID,FALSE,FALSE,FALSE
11413,NGRID,FALSE,FALSE,FALSE
11418,NGRID,FALSE,FALSE,FALSE
11427,NGRID,FALSE,FALSE,FALSE
13843,NGRID,FALSE,FALSE,FALSE
12174,NGRID,TRUE,FALSE,FALSE
14774,NGRID,FALSE,FALSE,FALSE
14808,NGRID,FALSE,FALSE,FALSE
14810,NGRID,FALSE,FALSE,FALSE
14827,NGRID,FALSE,FALSE,FALSE
14112,NGRID,TRUE,FALSE,FALSE
10596,NGRID,FALSE,FALSE,FALSE
14841,NGRID,FALSE,FALSE,FALSE
14856,NGRID,FALSE,FALSE,FALSE
14860,NGRID,FALSE,FALSE,FALSE
12008,NGRID,TRUE,FALSE,FALSE
10940,NGRID,FALSE,FALSE,FALSE
10965,NGRID,FALSE,FALSE,FALSE
11003,NGRID,FALSE,FALSE,FALSE
13679,NGRID,TRUE,FALSE,TRUE
13695,NGRID,TRUE,FALSE,FALSE
13774,NGRID,FALSE,FALSE,FALSE
13778,NGRID,FALSE,FALSE,FALSE
12069,NGRID,TRUE,FALSE,FALSE
13204,NGRID,TRUE,TRUE,TRUE
10039,NGRID,FALSE,FALSE,FALSE
11225,NGRID,FALSE,FALSE,FALSE
14627,NGRID,FALSE,FALSE,FALSE
14707,NGRID,TRUE,FALSE,FALSE
14719,NGRID,TRUE,FALSE,FALSE
14722,NGRID,TRUE,FALSE,FALSE
14732,NGRID,FALSE,FALSE,FALSE
14742,NGRID,TRUE,FALSE,FALSE
14756,NGRID,TRUE,FALSE,FALSE
13902,NGRID,FALSE,FALSE,FALSE
14026,NGRID,FALSE,FALSE,FALSE
14039,NGRID,FALSE,FALSE,FALSE
14529,NGRID,FALSE,FALSE,FALSE
10502,NGRID,FALSE,FALSE,FALSE
13812,NGRID,FALSE,FALSE,FALSE
13815,NGRID,FALSE,FALSE,FALSE
13820,NGRID,FALSE,FALSE,FALSE
14041,NGRID,FALSE,FALSE,FALSE
13469,NGRID,TRUE,FALSE,FALSE
10985,NGRID,FALSE,FALSE,FALSE
11364,NGRID,FALSE,FALSE,FALSE
13157,NGRID,TRUE,FALSE,FALSE
13362,NGRID,FALSE,FALSE,FALSE
14850,NGRID,FALSE,FALSE,FALSE
10278,NGRID,FALSE,FALSE,FALSE
10154,NGRID,FALSE,FALSE,FALSE
13646,NGRID,TRUE,FALSE,TRUE
12546,NGRID,FALSE,FALSE,FALSE
12432,NGRID,FALSE,FALSE,FALSE
11572,NGRID,FALSE,FALSE,FALSE
10311,NGRID,FALSE,FALSE,FALSE
13319,NGRID,TRUE,FALSE,FALSE
12420,NGRID,FALSE,FALSE,FALSE
11779,NGRID,FALSE,FALSE,FALSE
12515,NGRID,FALSE,FALSE,FALSE
13212,NGRID,TRUE,FALSE,FALSE
11547,NGRID,FALSE,FALSE,FALSE
12933,NGRID,FALSE,FALSE,FALSE
13024,NGRID,FALSE,FALSE,FALSE
12835,NGRID,TRUE,FALSE,FALSE
14206,NGRID,TRUE,TRUE,TRUE
12750,NGRID,FALSE,FALSE,FALSE
13321,NGRID,TRUE,FALSE,FALSE
12504,NGRID,FALSE,FALSE,FALSE
12306,NGRID,TRUE,FALSE,TRUE
10307,NGRID,FALSE,FALSE,FALSE
11765,NGRID,FALSE,FALSE,FALSE
14218,NGRID,TRUE,FALSE,TRUE
14580,NGRID,FALSE,FALSE,FALSE
14710,NGRID,TRUE,FALSE,FALSE
14858,NGRID,FALSE,FALSE,FALSE
12873,NGRID,TRUE,FALSE,FALSE
13166,NGRID,FALSE,FALSE,FALSE
14514,NGRID,FALSE,FALSE,FALSE
14740,NGRID,TRUE,FALSE,FALSE
14714,NGRID,TRUE,FALSE,FALSE
10970,NGRID,FALSE,FALSE,FALSE
12604,NGRID,FALSE,FALSE,FALSE
13214,NGRID,TRUE,FALSE,TRUE
12204,NGRID,TRUE,FALSE,TRUE
12435,NGRID,FALSE,FALSE,FALSE
11747,NGRID,FALSE,FALSE,FALSE
13332,NGRID,FALSE,FALSE,FALSE
12950,NGRID,FALSE,FALSE,FALSE
10589,NGRID,FALSE,FALSE,FALSE
10583,NGRID,FALSE,FALSE,FALSE
12508,NGRID,FALSE,FALSE,FALSE
11713,NGRID,FALSE,FALSE,FALSE
13790,NGRID,FALSE,FALSE,FALSE
12108,NGRID,TRUE,FALSE,FALSE
14839,NGRID,FALSE,FALSE,FALSE
13736,NGRID,FALSE,FALSE,FALSE
11102,NGRID,FALSE,FALSE,FALSE
13147,NGRID,FALSE,FALSE,FALSE
12015,NGRID,FALSE,FALSE,FALSE
14416,NGRID,TRUE,FALSE,FALSE
13407,NGRID,TRUE,FALSE,FALSE
10452,NGRID,FALSE,FALSE,FALSE
12132,NGRID,TRUE,FALSE,FALSE
11218,NGRID,FALSE,FALSE,FALSE
10025,NGRID,FALSE,FALSE,FALSE
12063,NGRID,TRUE,FALSE,FALSE
13441,NGRID,TRUE,FALSE,TRUE
14744,NGRID,TRUE,FALSE,FALSE
13832,NGRID,FALSE,FALSE,FALSE
10980,NGRID,FALSE,FALSE,FALSE
11351,NGRID,FALSE,FALSE,FALSE
10984,NGRID,FALSE,FALSE,FALSE
12184,NGRID,TRUE,FALSE,FALSE
11109,NGRID,FALSE,FALSE,FALSE
13145,NGRID,TRUE,FALSE,FALSE
14615,NGRID,FALSE,FALSE,FALSE
13797,NGRID,FALSE,FALSE,FALSE
14130,NGRID,FALSE,FALSE,FALSE
14614,NGRID,FALSE,FALSE,FALSE
14750,NGRID,TRUE,FALSE,FALSE
14506,NGRID,FALSE,FALSE,FALSE
10308,NGRID,FALSE,FALSE,FALSE
12929,NGRID,FALSE,FALSE,FALSE
12527,NGRID,FALSE,FALSE,FALSE
13438,NGRID,TRUE,FALSE,FALSE
13415,NGRID,FALSE,FALSE,FALSE
11424,NGRID,FALSE,FALSE,FALSE
11206,NGRID,FALSE,FALSE,FALSE
14479,NGRID,TRUE,FALSE,FALSE
14061,NGRID,TRUE,FALSE,FALSE
10545,NGRID,FALSE,FALSE,FALSE
13751,NGRID,FALSE,FALSE,FALSE
14167,NGRID,TRUE,FALSE,FALSE
13603,NGRID,TRUE,FALSE,FALSE
11772,NGRID,FALSE,FALSE,FALSE
11976,NGRID,FALSE,FALSE,FALSE
11933,NGRID,FALSE,FALSE,FALSE
14775,NGRID,TRUE,FALSE,FALSE
11743,NGRID,FALSE,FALSE,FALSE
10504,NGRID,FALSE,FALSE,FALSE
13901,NGRID,FALSE,FALSE,FALSE
11793,NGRID,FALSE,FALSE,FALSE
12485,NGRID,FALSE,FALSE,FALSE
13323,NGRID,TRUE,FALSE,FALSE
10560,NGRID,FALSE,FALSE,FALSE
14303,NGRID,TRUE,TRUE,TRUE
13135,NGRID,TRUE,FALSE,TRUE
10805,NGRID,FALSE,FALSE,FALSE
12808,NGRID,TRUE,FALSE,FALSE
14172,NGRID,TRUE,FALSE,FALSE
14767,NGRID,TRUE,FALSE,FALSE
14801,NGRID,FALSE,FALSE,FALSE
10924,NGRID,FALSE,FALSE,FALSE
14618,NGRID,FALSE,FALSE,FALSE
10953,NGRID,FALSE,FALSE,FALSE
12980,NGRID,TRUE,FALSE,FALSE
13304,NGRID,TRUE,FALSE,FALSE
12839,NGRID,TRUE,FALSE,FALSE
14757,NGRID,TRUE,FALSE,TRUE
13635,NGRID,TRUE,FALSE,FALSE
12903,NGRID,FALSE,FALSE,FALSE
10710,NGRID,FALSE,FALSE,FALSE
10973,NGRID,FALSE,FALSE,FALSE
11216,NGRID,FALSE,FALSE,FALSE
13641,NGRID,TRUE,FALSE,FALSE
11788,NGRID,FALSE,FALSE,FALSE
14141,NGRID,TRUE,FALSE,FALSE
14220,NGRID,TRUE,FALSE,TRUE
13160,NGRID,FALSE,FALSE,FALSE
14305,NGRID,TRUE,TRUE,TRUE
12518,NGRID,FALSE,FALSE,FALSE
12182,NGRID,TRUE,FALSE,TRUE
12436,NGRID,FALSE,FALSE,FALSE
10012,NGRID,FALSE,FALSE,FALSE
10577,NGRID,FALSE,FALSE,FALSE
10034,NGRID,FALSE,FALSE,FALSE
10035,NGRID,FALSE,FALSE,FALSE
14609,NGRID,FALSE,FALSE,FALSE
12308,NGRID,TRUE,FALSE,TRUE
11727,NGRID,FALSE,FALSE,FALSE
13733,NGRID,FALSE,FALSE,FALSE
13120,NGRID,TRUE,TRUE,TRUE
12571,NGRID,TRUE,FALSE,FALSE
12058,NGRID,FALSE,FALSE,FALSE
14487,NGRID,TRUE,FALSE,FALSE
12066,NGRID,TRUE,FALSE,FALSE
14031,NGRID,TRUE,FALSE,FALSE
10457,NGRID,FALSE,FALSE,FALSE
12542,NGRID,FALSE,FALSE,FALSE
12424,NGRID,FALSE,FALSE,FALSE
13860,NGRID,FALSE,FALSE,FALSE
12491,NGRID,FALSE,FALSE,FALSE
13408,NGRID,TRUE,FALSE,TRUE
12138,NGRID,TRUE,FALSE,FALSE
10986,NGRID,FALSE,FALSE,FALSE
14092,NGRID,TRUE,FALSE,TRUE
14207,NGRID,TRUE,TRUE,TRUE
13864,NGRID,FALSE,FALSE,FALSE
12779,NGRID,FALSE,FALSE,FALSE
14626,NGRID,FALSE,FALSE,FALSE
12501,NGRID,FALSE,FALSE,FALSE
12944,NGRID,FALSE,FALSE,FALSE
14879,NGRID,FALSE,FALSE,FALSE
11354,NGRID,FALSE,FALSE,FALSE
12939,NGRID,TRUE,FALSE,FALSE
10306,NGRID,FALSE,FALSE,FALSE
13795,NGRID,FALSE,FALSE,FALSE
12847,NGRID,TRUE,FALSE,FALSE
11746,NGRID,FALSE,FALSE,FALSE
11030,NGRID,FALSE,FALSE,FALSE
11368,NGRID,FALSE,FALSE,FALSE
10952,NGRID,FALSE,FALSE,FALSE
11542,NGRID,FALSE,FALSE,FALSE
10017,NGRID,FALSE,FALSE,FALSE
14806,NGRID,TRUE,FALSE,FALSE
10550,NGRID,FALSE,FALSE,FALSE
13111,NGRID,TRUE,FALSE,FALSE
14543,NGRID,TRUE,FALSE,FALSE
12155,NGRID,TRUE,FALSE,FALSE
10541,NGRID,FALSE,FALSE,FALSE
12176,NGRID,FALSE,FALSE,FALSE
13118,NGRID,TRUE,FALSE,FALSE
12406,NGRID,FALSE,FALSE,FALSE
13484,NGRID,FALSE,FALSE,FALSE
10594,NGRID,FALSE,FALSE,FALSE
12521,NGRID,TRUE,FALSE,FALSE
12886,NGRID,TRUE,FALSE,FALSE
11963,NGRID,FALSE,FALSE,FALSE
11433,NGRID,FALSE,FALSE,FALSE
14845,NGRID,FALSE,FALSE,FALSE
14878,NGRID,FALSE,FALSE,FALSE
13456,NGRID,TRUE,FALSE,FALSE
11756,NGRID,FALSE,FALSE,FALSE
12147,NGRID,TRUE,FALSE,FALSE
12190,NGRID,TRUE,FALSE,FALSE
14726,NGRID,FALSE,FALSE,FALSE
11798,NGRID,FALSE,FALSE,FALSE
13760,NGRID,FALSE,FALSE,FALSE
14817,NGRID,FALSE,FALSE,FALSE
13308,NGRID,TRUE,FALSE,FALSE
14779,NGRID,TRUE,FALSE,TRUE
13028,NGRID,TRUE,FALSE,FALSE
12197,NGRID,TRUE,FALSE,FALSE
12502,NGRID,TRUE,FALSE,FALSE
10119,NGRID,FALSE,FALSE,FALSE
10036,NGRID,FALSE,FALSE,FALSE
14620,NGRID,FALSE,FALSE,FALSE
14812,NGRID,FALSE,FALSE,FALSE
11577,NGRID,FALSE,FALSE,FALSE
12759,NGRID,FALSE,FALSE,FALSE
11514,NGRID,FALSE,FALSE,FALSE
14072,NGRID,TRUE,FALSE,FALSE
13473,NGRID,TRUE,FALSE,FALSE
13141,NGRID,TRUE,FALSE,FALSE
12434,NGRID,FALSE,FALSE,FALSE
12453,NGRID,FALSE,FALSE,FALSE
13123,NGRID,TRUE,FALSE,FALSE
12498,NGRID,FALSE,FALSE,FALSE
14066,NGRID,TRUE,FALSE,FALSE
12175,NGRID,TRUE,FALSE,FALSE
13680,NGRID,TRUE,FALSE,FALSE
12719,NGRID,FALSE,FALSE,FALSE
12771,NGRID,FALSE,FALSE,FALSE
10801,NGRID,FALSE,FALSE,FALSE
12422,NGRID,FALSE,FALSE,FALSE
14720,NGRID,TRUE,FALSE,FALSE
14870,NGRID,FALSE,FALSE,FALSE
14513,NGRID,FALSE,FALSE,FALSE
13652,NGRID,TRUE,FALSE,FALSE
13483,NGRID,TRUE,FALSE,FALSE
12856,NGRID,TRUE,FALSE,FALSE
14510,NGRID,TRUE,FALSE,FALSE
12482,NGRID,FALSE,FALSE,FALSE
14613,NGRID,FALSE,FALSE,FALSE
13417,NGRID,TRUE,FALSE,FALSE
10606,NGRID,FALSE,FALSE,FALSE
11724,NGRID,FALSE,FALSE,FALSE
14008,NGRID,TRUE,FALSE,TRUE
10538,NGRID,FALSE,FALSE,FALSE
11763,NGRID,FALSE,FALSE,FALSE
12157,NGRID,TRUE,FALSE,FALSE
12410,NGRID,FALSE,FALSE,FALSE
13132,NGRID,TRUE,FALSE,FALSE
10701,NGRID,FALSE,FALSE,FALSE
10033,NGRID,FALSE,FALSE,FALSE
12583,NGRID,TRUE,FALSE,TRUE
11742,NGRID,FALSE,FALSE,FALSE
13753,NGRID,FALSE,FALSE,FALSE
14030,NGRID,TRUE,FALSE,FALSE
10919,NGRID,FALSE,FALSE,FALSE
10804,NGRID,FALSE,FALSE,FALSE
10463,NGRID,FALSE,FALSE,FALSE
12303,NGRID,TRUE,FALSE,TRUE
12017,NGRID,FALSE,FALSE,FALSE
12592,NGRID,FALSE,FALSE,FALSE
11964,NGRID,FALSE,FALSE,FALSE
12522,NGRID,FALSE,FALSE,FALSE
11967,NGRID,FALSE,FALSE,FALSE
12844,NGRID,TRUE,FALSE,FALSE
14203,NGRID,TRUE,FALSE,TRUE
14741,NGRID,TRUE,FALSE,TRUE
12083,NGRID,FALSE,FALSE,FALSE
13501,NGRID,TRUE,TRUE,TRUE
10003,NGRID,FALSE,FALSE,FALSE
14559,NGRID,FALSE,FALSE,FALSE
10913,NGRID,FALSE,FALSE,FALSE
12811,NGRID,TRUE,FALSE,FALSE
13342,NGRID,FALSE,FALSE,FALSE
14086,NGRID,FALSE,FALSE,FALSE
14840,NGRID,FALSE,FALSE,FALSE
14224,NGRID,FALSE,FALSE,FALSE
11238,NGRID,FALSE,FALSE,FALSE
10566,NGRID,FALSE,FALSE,FALSE
12028,NGRID,TRUE,FALSE,FALSE
10516,NGRID,FALSE,FALSE,FALSE
12446,NGRID,FALSE,FALSE,FALSE
14865,NGRID,FALSE,FALSE,FALSE
10469,NGRID,FALSE,FALSE,FALSE
10922,NGRID,FALSE,FALSE,FALSE
13637,NGRID,TRUE,FALSE,FALSE
10579,NGRID,FALSE,FALSE,FALSE
12566,NGRID,FALSE,FALSE,FALSE
12452,NGRID,FALSE,FALSE,FALSE
14004,NGRID,TRUE,FALSE,FALSE
14215,NGRID,TRUE,TRUE,TRUE
14504,NGRID,FALSE,FALSE,FALSE
14772,NGRID,TRUE,FALSE,FALSE
14883,NGRID,FALSE,FALSE,FALSE
13033,NGRID,FALSE,FALSE,FALSE
12747,NGRID,FALSE,FALSE,FALSE
14847,NGRID,FALSE,FALSE,FALSE
13654,NGRID,TRUE,FALSE,TRUE
11510,NGRID,FALSE,FALSE,FALSE
12603,NGRID,FALSE,FALSE,FALSE
12198,NGRID,TRUE,FALSE,FALSE
14842,NGRID,FALSE,FALSE,FALSE
14546,NGRID,TRUE,FALSE,TRUE
13903,NGRID,FALSE,FALSE,FALSE
14590,NGRID,FALSE,FALSE,FALSE
11952,NGRID,FALSE,FALSE,FALSE
14753,NGRID,TRUE,FALSE,TRUE
11975,NGRID,FALSE,FALSE,FALSE
11224,NGRID,FALSE,FALSE,FALSE
14098,NGRID,TRUE,FALSE,TRUE
10958,NGRID,FALSE,FALSE,FALSE
13656,NGRID,TRUE,FALSE,FALSE
14040,NGRID,TRUE,FALSE,FALSE
14624,NGRID,FALSE,FALSE,FALSE
14058,NGRID,TRUE,FALSE,TRUE
13834,NGRID,FALSE,FALSE,FALSE
12118,NGRID,FALSE,FALSE,FALSE
10453,NGRID,FALSE,FALSE,FALSE
14139,NGRID,FALSE,FALSE,FALSE
14517,NGRID,FALSE,FALSE,FALSE
10803,NGRID,FALSE,FALSE,FALSE
10528,NGRID,FALSE,FALSE,FALSE
10930,NGRID,FALSE,FALSE,FALSE
10917,NGRID,FALSE,FALSE,FALSE
14171,NGRID,TRUE,FALSE,FALSE
10588,NGRID,FALSE,FALSE,FALSE
12164,NGRID,TRUE,FALSE,FALSE
13905,NGRID,FALSE,FALSE,FALSE
12977,NGRID,TRUE,FALSE,FALSE
13413,NGRID,TRUE,FALSE,FALSE
12469,NGRID,TRUE,FALSE,FALSE
10927,NGRID,FALSE,FALSE,FALSE
13755,NGRID,FALSE,FALSE,FALSE
13808,NGRID,FALSE,FALSE,FALSE
12036,NGRID,TRUE,FALSE,FALSE
12580,NGRID,FALSE,FALSE,FALSE
10975,NGRID,FALSE,FALSE,FALSE
10996,NGRID,FALSE,FALSE,FALSE
13847,NGRID,FALSE,FALSE,FALSE
12792,NGRID,FALSE,FALSE,FALSE
13489,NGRID,TRUE,FALSE,FALSE
13066,NGRID,TRUE,FALSE,FALSE
10941,NGRID,FALSE,FALSE,FALSE
13661,NGRID,TRUE,FALSE,FALSE
12932,NGRID,FALSE,FALSE,FALSE
11356,NGRID,FALSE,FALSE,FALSE
13153,NGRID,TRUE,FALSE,FALSE
12418,NGRID,FALSE,FALSE,FALSE
13788,NGRID,FALSE,FALSE,FALSE
14729,NGRID,TRUE,FALSE,FALSE
13732,NGRID,FALSE,FALSE,FALSE
13756,NGRID,FALSE,FALSE,FALSE
10580,NGRID,FALSE,FALSE,FALSE
11792,NGRID,FALSE,FALSE,FALSE
14769,NGRID,TRUE,FALSE,TRUE
12726,NGRID,FALSE,FALSE,FALSE
12549,NGRID,FALSE,FALSE,FALSE
